,DATE,LAT,LON,TC_PRESENCE,SSHS,NAME
8062,2002-01-27,-21.0516,88.79163333333334,1,1.0,EDDY
8063,2002-01-28,-22.1433,85.2276,1,0.0,EDDY
8064,2002-01-29,,,0,,
8065,2002-01-30,-12.6008,89.9294,1,-5.0,FRANCESCA
8066,2002-01-31,-12.556799999999999,89.15295,1,-1.0,FRANCESCA
8067,2002-02-01,-13.479825000000002,86.37548749999999,1,-1.0,FRANCESCA
8068,2002-02-02,-14.161337499999998,82.233225,1,0.0,FRANCESCA
8069,2002-02-03,-14.756874999999999,78.402925,1,1.0,FRANCESCA
8070,2002-02-04,-15.364774999999998,77.92417499999999,1,3.0,FRANCESCA
8071,2002-02-05,-15.9,78.3667,1,4.0,FRANCESCA
8072,2002-02-06,-17.3977,80.3661625,1,2.0,FRANCESCA
8073,2002-02-07,-18.298849999999998,82.4008625,1,2.0,FRANCESCA
8074,2002-02-08,-19.852075,83.929925,1,2.0,FRANCESCA
8075,2002-02-09,-20.983333333333334,84.61833333333334,1,2.0,FRANCESCA
8076,2002-02-10,-22.4333,84.8667,1,1.0,FRANCESCA
8077,2002-02-11,,,0,,
8078,2002-02-12,,,0,,
8079,2002-02-13,,,0,,
8080,2002-02-14,-17.037300000000002,50.5927,1,-1.0,GUILLAUME
8081,2002-02-15,-15.8815625,51.50425,1,-1.0,GUILLAUME
8082,2002-02-16,-14.637049999999999,53.4526,1,0.0,GUILLAUME
8083,2002-02-17,-15.124533333333332,57.45251666666667,1,2.0,GUILLAUME
8084,2002-02-18,-18.050175,59.498775,1,4.0,GUILLAUME
8085,2002-02-19,-19.8279,59.071575,1,4.0,GUILLAUME
8086,2002-02-20,-21.14998,59.02524,1,4.0,GUILLAUME
8087,2002-02-21,,,0,,
8088,2002-02-22,,,0,,
8089,2002-02-23,,,0,,
8090,2002-02-24,,,0,,
8091,2002-02-25,,,0,,
8092,2002-02-26,,,0,,
8093,2002-02-27,,,0,,
8094,2002-02-28,,,0,,
8095,2002-03-01,,,0,,
8096,2002-03-02,,,0,,
8097,2002-03-03,-10.566875000000001,65.875,1,-5.0,HARY
8098,2002-03-04,-10.686562499999999,66.175,1,-5.0,HARY
8099,2002-03-05,-10.811337499999999,65.69885000000001,1,-1.0,HARY
8100,2002-03-06,-11.47705,62.149575,1,0.0,HARY
8101,2002-03-07,-11.4341,55.7567,1,2.0,HARY
8102,2002-03-08,-11.343733333333333,53.37109999999999,1,4.0,HARY
8103,2002-03-09,-13.042699999999998,51.8369625,1,4.0,HARY
8104,2002-03-10,-15.242049999999999,50.57915,1,5.0,HARY
8105,2002-03-11,-18.830833333333334,50.8092,1,4.0,HARY
8106,2002-03-12,,,0,,
8107,2002-03-13,,,0,,
8108,2002-03-14,,,0,,
8109,2002-03-15,,,0,,
8110,2002-03-16,,,0,,
8111,2002-03-17,,,0,,
8112,2002-03-18,,,0,,
8113,2002-03-19,,,0,,
8114,2002-03-20,,,0,,
8115,2002-03-21,-7.5,84.0,1,-5.0,IKALA
8116,2002-03-22,-8.210415000000001,80.71705,1,-1.0,IKALA
8117,2002-03-23,-8.86508125,78.33345,1,-1.0,IKALA
8118,2002-03-24,-10.97145,74.668075,1,0.0,IKALA
8119,2002-03-25,-11.669799999999999,73.0841875,1,0.0,IKALA
8120,2002-03-26,-15.3241,74.7211,1,3.0,IKALA
8121,2002-03-27,-16.828,75.9997375,1,3.0,IKALA
8122,2002-03-28,-18.2667,77.6333,1,2.0,IKALA
8123,2002-03-29,-20.6,81.48,1,0.0,IKALA
8124,2002-03-30,,,0,,
8125,2002-03-31,,,0,,
8126,2002-04-01,,,0,,
8127,2002-04-02,,,0,,
8128,2002-04-03,,,0,,
8129,2002-04-04,,,0,,
8130,2002-04-05,,,0,,
8131,2002-04-06,,,0,,
8132,2002-04-07,,,0,,
8133,2002-04-08,-16.1693,89.6855,1,2.0,DIANNE:JERY
8134,2002-04-09,-17.977719999999998,88.10144,1,3.0,DIANNE:JERY
8135,2002-04-10,-19.0456,88.05535,1,2.0,DIANNE:JERY
8136,2002-04-11,-21.74895,88.94862499999999,1,0.0,DIANNE:JERY
8137,2002-04-12,,,0,,
8138,2002-04-13,,,0,,
8139,2002-04-14,,,0,,
8140,2002-04-15,,,0,,
8141,2002-04-16,,,0,,
8142,2002-04-17,,,0,,
8143,2002-04-18,,,0,,
8144,2002-04-19,,,0,,
8145,2002-04-20,,,0,,
8146,2002-04-21,,,0,,
8147,2002-04-22,,,0,,
8148,2002-04-23,,,0,,
8149,2002-04-24,,,0,,
8150,2002-04-25,,,0,,
8151,2002-04-26,,,0,,
8152,2002-04-27,,,0,,
8153,2002-04-28,,,0,,
8154,2002-04-29,,,0,,
8155,2002-04-30,,,0,,
8156,2002-05-01,,,0,,
8157,2002-05-02,-8.01441,63.77334999999999,1,-1.0,KESINY
8158,2002-05-03,-9.243043333333333,66.02085,1,0.0,KESINY
8159,2002-05-04,-9.86499375,65.9804125,1,0.0,KESINY
8160,2002-05-05,-10.2100875,63.46563749999999,1,0.0,KESINY
8161,2002-05-06,-10.595566666666667,60.534166666666664,1,1.0,KESINY
8162,2002-05-07,-10.7333,59.6667,1,1.0,KESINY
8163,2002-05-08,-11.690887499999999,54.572787500000004,1,0.0,KESINY
8164,2002-05-09,-12.6,50.0,1,1.0,KESINY
8165,2002-05-10,-13.57948,47.652660000000004,1,0.0,KESINY
8166,2002-05-11,-15.589914285714286,46.954385714285706,1,-1.0,KESINY
8167,2002-05-12,,,0,,
8168,2002-05-13,,,0,,
8169,2002-05-14,,,0,,
8170,2002-05-15,,,0,,
8171,2002-05-16,,,0,,
8172,2002-05-17,,,0,,
8173,2002-05-18,,,0,,
8174,2002-05-19,,,0,,
8175,2002-05-20,,,0,,
8176,2002-05-21,,,0,,
8177,2002-05-22,,,0,,
8178,2002-05-23,,,0,,
8179,2002-05-24,,,0,,
8180,2002-05-25,,,0,,
8181,2002-05-26,,,0,,
8182,2002-05-27,,,0,,
8183,2002-05-28,,,0,,
8184,2002-05-29,,,0,,
8185,2002-05-30,,,0,,
8186,2002-05-31,,,0,,
8187,2002-06-01,,,0,,
8188,2002-06-02,,,0,,
8189,2002-06-03,,,0,,
8190,2002-06-04,,,0,,
8191,2002-06-05,,,0,,
8192,2002-06-06,,,0,,
8193,2002-06-07,,,0,,
8194,2002-06-08,,,0,,
8195,2002-06-09,,,0,,
8196,2002-06-10,,,0,,
8197,2002-06-11,,,0,,
8198,2002-06-12,,,0,,
8199,2002-06-13,,,0,,
8200,2002-06-14,,,0,,
8201,2002-06-15,,,0,,
8202,2002-06-16,,,0,,
8203,2002-06-17,,,0,,
8204,2002-06-18,,,0,,
8205,2002-06-19,,,0,,
8206,2002-06-20,,,0,,
8207,2002-06-21,,,0,,
8208,2002-06-22,,,0,,
8209,2002-06-23,,,0,,
8210,2002-06-24,,,0,,
8211,2002-06-25,,,0,,
8212,2002-06-26,,,0,,
8213,2002-06-27,,,0,,
8214,2002-06-28,,,0,,
8215,2002-06-29,,,0,,
8216,2002-06-30,,,0,,
8217,2002-07-01,,,0,,
8218,2002-07-02,,,0,,
8219,2002-07-03,,,0,,
8220,2002-07-04,,,0,,
8221,2002-07-05,,,0,,
8222,2002-07-06,,,0,,
8223,2002-07-07,,,0,,
8224,2002-07-08,,,0,,
8225,2002-07-09,,,0,,
8226,2002-07-10,,,0,,
8227,2002-07-11,,,0,,
8228,2002-07-12,,,0,,
8229,2002-07-13,,,0,,
8230,2002-07-14,,,0,,
8231,2002-07-15,,,0,,
8232,2002-07-16,,,0,,
8233,2002-07-17,,,0,,
8234,2002-07-18,,,0,,
8235,2002-07-19,,,0,,
8236,2002-07-20,,,0,,
8237,2002-07-21,,,0,,
8238,2002-07-22,,,0,,
8239,2002-07-23,,,0,,
8240,2002-07-24,,,0,,
8241,2002-07-25,,,0,,
8242,2002-07-26,,,0,,
8243,2002-07-27,,,0,,
8244,2002-07-28,,,0,,
8245,2002-07-29,,,0,,
8246,2002-07-30,,,0,,
8247,2002-07-31,,,0,,
8248,2002-08-01,,,0,,
8249,2002-08-02,,,0,,
8250,2002-08-03,,,0,,
8251,2002-08-04,,,0,,
8252,2002-08-05,,,0,,
8253,2002-08-06,,,0,,
8254,2002-08-07,,,0,,
8255,2002-08-08,,,0,,
8256,2002-08-09,,,0,,
8257,2002-08-10,,,0,,
8258,2002-08-11,,,0,,
8259,2002-08-12,,,0,,
8260,2002-08-13,,,0,,
8261,2002-08-14,,,0,,
8262,2002-08-15,,,0,,
8263,2002-08-16,,,0,,
8264,2002-08-17,,,0,,
8265,2002-08-18,,,0,,
8266,2002-08-19,,,0,,
8267,2002-08-20,,,0,,
8268,2002-08-21,,,0,,
8269,2002-08-22,,,0,,
8270,2002-08-23,,,0,,
8271,2002-08-24,,,0,,
8272,2002-08-25,,,0,,
8273,2002-08-26,,,0,,
8274,2002-08-27,,,0,,
8275,2002-08-28,,,0,,
8276,2002-08-29,,,0,,
8277,2002-08-30,,,0,,
8278,2002-08-31,,,0,,
8279,2002-09-01,,,0,,
8280,2002-09-02,,,0,,
8281,2002-09-03,,,0,,
8282,2002-09-04,,,0,,
8283,2002-09-05,,,0,,
8284,2002-09-06,,,0,,
8285,2002-09-07,,,0,,
8286,2002-09-08,,,0,,
8287,2002-09-09,,,0,,
8288,2002-09-10,,,0,,
8289,2002-09-11,,,0,,
8290,2002-09-12,,,0,,
8291,2002-09-13,,,0,,
8292,2002-09-14,,,0,,
8293,2002-09-15,,,0,,
8294,2002-09-16,,,0,,
8295,2002-09-17,,,0,,
8296,2002-09-18,,,0,,
8297,2002-09-19,,,0,,
8298,2002-09-20,,,0,,
8299,2002-09-21,,,0,,
8300,2002-09-22,,,0,,
8301,2002-09-23,,,0,,
8302,2002-09-24,,,0,,
8303,2002-09-25,,,0,,
8304,2002-09-26,,,0,,
8305,2002-09-27,,,0,,
8306,2002-09-28,,,0,,
8307,2002-09-29,,,0,,
8308,2002-09-30,,,0,,
8309,2002-10-01,,,0,,
8310,2002-10-02,,,0,,
8311,2002-10-03,,,0,,
8312,2002-10-04,,,0,,
8313,2002-10-05,,,0,,
8314,2002-10-06,,,0,,
8315,2002-10-07,,,0,,
8316,2002-10-08,,,0,,
8317,2002-10-09,,,0,,
8318,2002-10-10,,,0,,
8319,2002-10-11,,,0,,
8320,2002-10-12,,,0,,
8321,2002-10-13,,,0,,
8322,2002-10-14,,,0,,
8323,2002-10-15,,,0,,
8324,2002-10-16,,,0,,
8325,2002-10-17,,,0,,
8326,2002-10-18,,,0,,
8327,2002-10-19,,,0,,
8328,2002-10-20,,,0,,
8329,2002-10-21,,,0,,
8330,2002-10-22,,,0,,
8331,2002-10-23,,,0,,
8332,2002-10-24,,,0,,
8333,2002-10-25,,,0,,
8334,2002-10-26,,,0,,
8335,2002-10-27,,,0,,
8336,2002-10-28,,,0,,
8337,2002-10-29,,,0,,
8338,2002-10-30,,,0,,
8339,2002-10-31,,,0,,
8340,2002-11-01,,,0,,
8341,2002-11-02,,,0,,
8342,2002-11-03,,,0,,
8343,2002-11-04,-7.577465,63.000416666666666,1,-1.0,ATANG
8344,2002-11-05,-8.045303749999999,60.371875,1,-1.0,ATANG
8345,2002-11-06,-9.216241666666667,59.164583333333326,1,0.0,ATANG
8346,2002-11-07,-8.514987142857143,57.50678571428572,1,0.0,ATANG
8347,2002-11-08,-8.7252975,53.536875,1,-1.0,ATANG
8348,2002-11-09,-11.116249999999999,51.31584999999999,1,0.0,ATANG
8349,2002-11-10,-11.559966666666666,49.844966666666664,1,0.0,ATANG
8350,2002-11-11,-11.238699999999998,46.119375,1,-1.0,ATANG
8351,2002-11-12,,,0,,
8352,2002-11-13,,,0,,
8353,2002-11-14,,,0,,
8354,2002-11-15,-9.263935,75.335775,1,0.0,BOURA
8355,2002-11-16,-10.77124125,72.5309,1,0.0,BOURA
8356,2002-11-17,-12.757449999999999,68.67985,1,1.0,BOURA
8357,2002-11-18,-13.559025,65.8914375,1,1.0,BOURA
8358,2002-11-19,-14.1866375,62.212475000000005,1,1.0,BOURA
8359,2002-11-20,-15.403414285714288,58.72428571428571,1,1.0,BOURA
8360,2002-11-21,-14.771937499999998,55.6135625,1,0.0,BOURA
8361,2002-11-22,-13.21366,53.62436,1,0.0,BOURA
8362,2002-11-23,-10.67812125,51.1966625,1,-1.0,BOURA
8363,2002-11-24,-8.869159999999999,50.3533375,1,-1.0,BOURA
8364,2002-11-25,-7.844665999999999,48.886340000000004,1,-1.0,BOURA
8365,2002-11-26,,,0,,
8366,2002-11-27,,,0,,
8367,2002-11-28,,,0,,
8368,2002-11-29,,,0,,
8369,2002-11-30,,,0,,
8370,2002-12-01,,,0,,
8371,2002-12-02,,,0,,
8372,2002-12-03,,,0,,
8373,2002-12-04,,,0,,
8374,2002-12-05,,,0,,
8375,2002-12-06,,,0,,
8376,2002-12-07,,,0,,
8377,2002-12-08,,,0,,
8378,2002-12-09,,,0,,
8379,2002-12-10,,,0,,
8380,2002-12-11,,,0,,
8381,2002-12-12,,,0,,
8382,2002-12-13,,,0,,
8383,2002-12-14,,,0,,
8384,2002-12-15,,,0,,
8385,2002-12-16,,,0,,
8386,2002-12-17,,,0,,
8387,2002-12-18,,,0,,
8388,2002-12-19,,,0,,
8389,2002-12-20,,,0,,
8390,2002-12-21,,,0,,
8391,2002-12-22,-8.462848333333334,68.53653333333334,1,-1.0,CRYSTAL
8392,2002-12-23,-11.624125,65.9639,1,0.0,CRYSTAL
8393,2002-12-24,-14.25245,62.6066,1,1.0,CRYSTAL
8394,2002-12-25,-15.564987500000003,61.413624999999996,1,1.0,CRYSTAL
8395,2002-12-26,-19.151366666666664,59.514433333333336,1,2.0,CRYSTAL
8396,2002-12-27,-21.16322857142857,59.79157142857143,1,2.0,CRYSTAL
8397,2002-12-28,,,0,,
8398,2002-12-29,,,0,,
8399,2002-12-30,,,0,,
8400,2002-12-31,,,0,,
8401,2003-01-01,,,0,,
8402,2003-01-02,,,0,,
8403,2003-01-03,,,0,,
8404,2003-01-04,,,0,,
8405,2003-01-05,,,0,,
8406,2003-01-06,-9.809384999999999,71.603125,1,-1.0,EBULA
8407,2003-01-07,-10.8602375,70.852375,1,-1.0,EBULA
8408,2003-01-08,-12.779787500000001,70.5457375,1,0.0,EBULA
8409,2003-01-09,-15.601349999999998,71.11697500000001,1,0.0,EBULA
8410,2003-01-10,-19.60904285714286,70.19699999999999,1,1.0,EBULA
8411,2003-01-11,,,0,,
8412,2003-01-12,,,0,,
8413,2003-01-13,,,0,,
8414,2003-01-14,,,0,,
8415,2003-01-15,,,0,,
8416,2003-01-16,,,0,,
8417,2003-01-17,,,0,,
8418,2003-01-18,,,0,,
8419,2003-01-19,,,0,,
8420,2003-01-20,,,0,,
8421,2003-01-21,-11.8984375,81.04531250000001,1,-1.0,FARI
8422,2003-01-22,-13.014975,79.604975,1,-1.0,FARI
8423,2003-01-23,-14.98995,74.1213,1,0.0,FARI
8424,2003-01-24,-15.2,73.3,1,0.0,FARI
8425,2003-01-25,-12.618512500000001,64.6342,1,-1.0,FARI
8426,2003-01-26,-13.7369,59.052475,1,-1.0,FARI
8427,2003-01-27,-16.961925,54.17054999999999,1,-1.0,FARI
8428,2003-01-28,-19.518724999999996,50.373974999999994,1,0.0,FARI
8429,2003-01-29,-20.81386,46.9634,1,0.0,FARI
8430,2003-01-30,,,0,,
8431,2003-01-31,,,0,,
8432,2003-02-01,,,0,,
8433,2003-02-02,,,0,,
8434,2003-02-03,,,0,,
8435,2003-02-04,,,0,,
8436,2003-02-05,-12.5069,60.114999999999995,1,-5.0,GERRY
8437,2003-02-06,-13.9803,58.5002875,1,-5.0,GERRY
8438,2003-02-07,-14.91665,55.74875,1,-1.0,GERRY
8439,2003-02-08,-11.715880625,72.22994374999999,1,-1.0,ISHA
8440,2003-02-09,-12.5113625,55.225525000000005,1,0.0,GERRY
8441,2003-02-10,-12.934375000000001,57.613475,1,0.0,GERRY
8442,2003-02-11,-17.548333333333336,66.07333333333334,1,1.0,HAPE
8443,2003-02-12,-17.4302,61.033366666666666,1,2.0,GERRY
8444,2003-02-13,-20.5274,59.66684285714286,1,3.0,GERRY
8445,2003-02-14,-15.440800000000001,72.88003333333334,1,1.0,HAPE
8446,2003-02-15,-19.363933333333332,75.96633333333332,1,0.0,HAPE
8447,2003-02-16,,,0,,
8448,2003-02-17,,,0,,
8449,2003-02-18,,,0,,
8450,2003-02-19,,,0,,
8451,2003-02-20,,,0,,
8452,2003-02-21,,,0,,
8453,2003-02-22,,,0,,
8454,2003-02-23,,,0,,
8455,2003-02-24,,,0,,
8456,2003-02-25,,,0,,
8457,2003-02-26,,,0,,
8458,2003-02-27,,,0,,
8459,2003-02-28,,,0,,
8460,2003-03-01,,,0,,
8461,2003-03-02,,,0,,
8462,2003-03-03,-10.92435,79.1065,1,-1.0,KALUNDE
8463,2003-03-04,-11.3251,78.56895,1,-1.0,KALUNDE
8464,2003-03-05,-11.05332,77.11815999999999,1,0.0,KALUNDE
8465,2003-03-06,-11.447375,75.74081249999999,1,0.0,KALUNDE
8466,2003-03-07,-13.5933,71.5474,1,4.0,KALUNDE
8467,2003-03-08,-14.0,70.4,1,5.0,KALUNDE
8468,2003-03-09,-15.9715625,68.01537499999999,1,4.0,KALUNDE
8469,2003-03-10,-16.865,66.915,1,4.0,KALUNDE
8470,2003-03-11,-18.328825000000002,64.9829125,1,3.0,KALUNDE
8471,2003-03-12,-19.23861666666667,64.03653333333332,1,3.0,KALUNDE
8472,2003-03-13,-21.10068,64.18319999999999,1,2.0,KALUNDE
8473,2003-03-14,,,0,,
8474,2003-03-15,,,0,,
8475,2003-03-16,,,0,,
8476,2003-03-17,,,0,,
8477,2003-03-18,,,0,,
8478,2003-03-19,,,0,,
8479,2003-03-20,,,0,,
8480,2003-03-21,,,0,,
8481,2003-03-22,,,0,,
8482,2003-03-23,,,0,,
8483,2003-03-24,,,0,,
8484,2003-03-25,,,0,,
8485,2003-03-26,,,0,,
8486,2003-03-27,,,0,,
8487,2003-03-28,,,0,,
8488,2003-03-29,,,0,,
8489,2003-03-30,,,0,,
8490,2003-03-31,,,0,,
8491,2003-04-01,,,0,,
8492,2003-04-02,,,0,,
8493,2003-04-03,,,0,,
8494,2003-04-04,,,0,,
8495,2003-04-05,,,0,,
8496,2003-04-06,,,0,,
8497,2003-04-07,,,0,,
8498,2003-04-08,,,0,,
8499,2003-04-09,,,0,,
8500,2003-04-10,,,0,,
8501,2003-04-11,,,0,,
8502,2003-04-12,,,0,,
8503,2003-04-13,,,0,,
8504,2003-04-14,,,0,,
8505,2003-04-15,,,0,,
8506,2003-04-16,,,0,,
8507,2003-04-17,,,0,,
8508,2003-04-18,,,0,,
8509,2003-04-19,,,0,,
8510,2003-04-20,,,0,,
8511,2003-04-21,,,0,,
8512,2003-04-22,,,0,,
8513,2003-04-23,,,0,,
8514,2003-04-24,,,0,,
8515,2003-04-25,,,0,,
8516,2003-04-26,,,0,,
8517,2003-04-27,,,0,,
8518,2003-04-28,,,0,,
8519,2003-04-29,,,0,,
8520,2003-04-30,,,0,,
8521,2003-05-01,-11.252500000000001,64.89750000000001,1,-5.0,MANOU
8522,2003-05-02,-11.2261,65.0580625,1,-1.0,MANOU
8523,2003-05-03,-14.205400000000001,62.902899999999995,1,0.0,MANOU
8524,2003-05-04,-15.508587499999999,60.7980875,1,0.0,MANOU
8525,2003-05-05,-16.18455,58.312574999999995,1,0.0,MANOU
8526,2003-05-06,-17.385800000000003,55.3789125,1,0.0,MANOU
8527,2003-05-07,-18.507787500000003,52.107575,1,0.0,MANOU
8528,2003-05-08,-19.195266666666665,49.4058,1,1.0,MANOU
8529,2003-05-09,-19.5355,49.02234,1,1.0,MANOU
8530,2003-05-10,-21.14016,48.842879999999994,1,0.0,MANOU
8531,2003-05-11,,,0,,
8532,2003-05-12,,,0,,
8533,2003-05-13,,,0,,
8534,2003-05-14,,,0,,
8535,2003-05-15,,,0,,
8536,2003-05-16,,,0,,
8537,2003-05-17,,,0,,
8538,2003-05-18,,,0,,
8539,2003-05-19,,,0,,
8540,2003-05-20,,,0,,
8541,2003-05-21,,,0,,
8542,2003-05-22,,,0,,
8543,2003-05-23,,,0,,
8544,2003-05-24,,,0,,
8545,2003-05-25,,,0,,
8546,2003-05-26,,,0,,
8547,2003-05-27,,,0,,
8548,2003-05-28,,,0,,
8549,2003-05-29,,,0,,
8550,2003-05-30,,,0,,
8551,2003-05-31,,,0,,
8552,2003-06-01,,,0,,
8553,2003-06-02,,,0,,
8554,2003-06-03,,,0,,
8555,2003-06-04,,,0,,
8556,2003-06-05,,,0,,
8557,2003-06-06,,,0,,
8558,2003-06-07,,,0,,
8559,2003-06-08,,,0,,
8560,2003-06-09,,,0,,
8561,2003-06-10,,,0,,
8562,2003-06-11,,,0,,
8563,2003-06-12,,,0,,
8564,2003-06-13,,,0,,
8565,2003-06-14,,,0,,
8566,2003-06-15,,,0,,
8567,2003-06-16,,,0,,
8568,2003-06-17,,,0,,
8569,2003-06-18,,,0,,
8570,2003-06-19,,,0,,
8571,2003-06-20,,,0,,
8572,2003-06-21,,,0,,
8573,2003-06-22,,,0,,
8574,2003-06-23,,,0,,
8575,2003-06-24,,,0,,
8576,2003-06-25,,,0,,
8577,2003-06-26,,,0,,
8578,2003-06-27,,,0,,
8579,2003-06-28,,,0,,
8580,2003-06-29,,,0,,
8581,2003-06-30,,,0,,
8582,2003-07-01,,,0,,
8583,2003-07-02,,,0,,
8584,2003-07-03,,,0,,
8585,2003-07-04,,,0,,
8586,2003-07-05,,,0,,
8587,2003-07-06,,,0,,
8588,2003-07-07,,,0,,
8589,2003-07-08,,,0,,
8590,2003-07-09,,,0,,
8591,2003-07-10,,,0,,
8592,2003-07-11,,,0,,
8593,2003-07-12,,,0,,
8594,2003-07-13,,,0,,
8595,2003-07-14,,,0,,
8596,2003-07-15,,,0,,
8597,2003-07-16,,,0,,
8598,2003-07-17,,,0,,
8599,2003-07-18,,,0,,
8600,2003-07-19,,,0,,
8601,2003-07-20,,,0,,
8602,2003-07-21,,,0,,
8603,2003-07-22,,,0,,
8604,2003-07-23,,,0,,
8605,2003-07-24,,,0,,
8606,2003-07-25,,,0,,
8607,2003-07-26,,,0,,
8608,2003-07-27,,,0,,
8609,2003-07-28,,,0,,
8610,2003-07-29,,,0,,
8611,2003-07-30,,,0,,
8612,2003-07-31,,,0,,
8613,2003-08-01,,,0,,
8614,2003-08-02,,,0,,
8615,2003-08-03,,,0,,
8616,2003-08-04,,,0,,
8617,2003-08-05,,,0,,
8618,2003-08-06,,,0,,
8619,2003-08-07,,,0,,
8620,2003-08-08,,,0,,
8621,2003-08-09,,,0,,
8622,2003-08-10,,,0,,
8623,2003-08-11,,,0,,
8624,2003-08-12,,,0,,
8625,2003-08-13,,,0,,
8626,2003-08-14,,,0,,
8627,2003-08-15,,,0,,
8628,2003-08-16,,,0,,
8629,2003-08-17,,,0,,
8630,2003-08-18,,,0,,
8631,2003-08-19,,,0,,
8632,2003-08-20,,,0,,
8633,2003-08-21,,,0,,
8634,2003-08-22,,,0,,
8635,2003-08-23,,,0,,
8636,2003-08-24,,,0,,
8637,2003-08-25,,,0,,
8638,2003-08-26,,,0,,
8639,2003-08-27,,,0,,
8640,2003-08-28,,,0,,
8641,2003-08-29,,,0,,
8642,2003-08-30,,,0,,
8643,2003-08-31,,,0,,
8644,2003-09-01,,,0,,
8645,2003-09-02,,,0,,
8646,2003-09-03,,,0,,
8647,2003-09-04,,,0,,
8648,2003-09-05,,,0,,
8649,2003-09-06,,,0,,
8650,2003-09-07,,,0,,
8651,2003-09-08,,,0,,
8652,2003-09-09,,,0,,
8653,2003-09-10,,,0,,
8654,2003-09-11,,,0,,
8655,2003-09-12,,,0,,
8656,2003-09-13,,,0,,
8657,2003-09-14,,,0,,
8658,2003-09-15,,,0,,
8659,2003-09-16,,,0,,
8660,2003-09-17,,,0,,
8661,2003-09-18,,,0,,
8662,2003-09-19,,,0,,
8663,2003-09-20,,,0,,
8664,2003-09-21,,,0,,
8665,2003-09-22,,,0,,
8666,2003-09-23,,,0,,
8667,2003-09-24,,,0,,
8668,2003-09-25,,,0,,
8669,2003-09-26,,,0,,
8670,2003-09-27,,,0,,
8671,2003-09-28,,,0,,
8672,2003-09-29,,,0,,
8673,2003-09-30,,,0,,
8674,2003-10-01,,,0,,
8675,2003-10-02,,,0,,
8676,2003-10-03,,,0,,
8677,2003-10-04,,,0,,
8678,2003-10-05,,,0,,
8679,2003-10-06,,,0,,
8680,2003-10-07,,,0,,
8681,2003-10-08,,,0,,
8682,2003-10-09,,,0,,
8683,2003-10-10,,,0,,
8684,2003-10-11,,,0,,
8685,2003-10-12,,,0,,
8686,2003-10-13,,,0,,
8687,2003-10-14,,,0,,
8688,2003-10-15,,,0,,
8689,2003-10-16,,,0,,
8690,2003-10-17,,,0,,
8691,2003-10-18,,,0,,
8692,2003-10-19,,,0,,
8693,2003-10-20,,,0,,
8694,2003-10-21,,,0,,
8695,2003-10-22,,,0,,
8696,2003-10-23,,,0,,
8697,2003-10-24,,,0,,
8698,2003-10-25,,,0,,
8699,2003-10-26,,,0,,
8700,2003-10-27,,,0,,
8701,2003-10-28,,,0,,
8702,2003-10-29,,,0,,
8703,2003-10-30,,,0,,
8704,2003-10-31,,,0,,
8705,2003-11-01,,,0,,
8706,2003-11-02,,,0,,
8707,2003-11-03,,,0,,
8708,2003-11-04,,,0,,
8709,2003-11-05,,,0,,
8710,2003-11-06,,,0,,
8711,2003-11-07,,,0,,
8712,2003-11-08,,,0,,
8713,2003-11-09,,,0,,
8714,2003-11-10,,,0,,
8715,2003-11-11,-7.979441666666666,74.71571666666665,1,0.0,BENI
8716,2003-11-12,-10.090546666666667,74.7975,1,1.0,BENI
8717,2003-11-13,-11.291666666666666,75.9825,1,3.0,BENI
8718,2003-11-14,-12.13375,76.9071,1,1.0,BENI
8719,2003-11-15,-13.154166666666667,78.55583333333333,1,0.0,BENI
8720,2003-11-16,-12.301137499999998,78.38386249999999,1,-1.0,BENI
8721,2003-11-17,-11.40915,75.9596,1,0.0,BENI
8722,2003-11-18,-11.49145,74.670825,1,0.0,BENI
8723,2003-11-19,-12.329716666666668,72.31875000000001,1,1.0,BENI
8724,2003-11-20,-12.8,71.3333,1,1.0,BENI
8725,2003-11-21,-13.2333,67.1667,1,0.0,BENI
8726,2003-11-22,-12.874914285714286,59.27317142857144,1,-1.0,BENI
8727,2003-11-23,-12.883125,55.3221625,1,-5.0,BENI
8728,2003-11-24,-14.811537499999998,52.739662499999994,1,-5.0,BENI
8729,2003-11-25,-15.981666666666667,52.05426666666667,1,-5.0,BENI
8730,2003-11-26,,,0,,
8731,2003-11-27,,,0,,
8732,2003-11-28,,,0,,
8733,2003-11-29,,,0,,
8734,2003-11-30,,,0,,
8735,2003-12-01,,,0,,
8736,2003-12-02,,,0,,
8737,2003-12-03,,,0,,
8738,2003-12-04,-10.370345000000002,64.37880000000001,1,-3.0,CELA
8739,2003-12-05,-11.68275,61.75998333333334,1,-1.0,CELA
8740,2003-12-06,-12.148612499999999,59.951675,1,-1.0,CELA
8741,2003-12-07,-13.2556,57.50915,1,0.0,CELA
8742,2003-12-08,-13.45745,54.2038375,1,0.0,CELA
8743,2003-12-09,-13.1744375,50.7429625,1,0.0,CELA
8744,2003-12-10,-13.4667,48.3667,1,0.0,CELA
8745,2003-12-11,,,0,,
8746,2003-12-12,,,0,,
8747,2003-12-13,-14.633350000000002,87.31723749999999,1,-1.0,JANA
8748,2003-12-14,-13.700837499999999,81.67252500000001,1,-1.0,JANA
8749,2003-12-15,-12.0971,75.61506250000001,1,-1.0,JANA
8750,2003-12-16,-11.0265,70.28095,1,-1.0,JANA
