,DATE,S.IndAll
7340,2000-02-05,0
7341,2000-02-06,0
7342,2000-02-07,0
7343,2000-02-08,0
7344,2000-02-09,0
7345,2000-02-10,0
7346,2000-02-11,0
7347,2000-02-12,0
7348,2000-02-13,1
7349,2000-02-14,1
7350,2000-02-15,1
7351,2000-02-16,1
7352,2000-02-17,1
7353,2000-02-18,1
7354,2000-02-19,0
7355,2000-02-20,1
7356,2000-02-21,1
7357,2000-02-22,1
7358,2000-02-23,1
7359,2000-02-24,0
7360,2000-02-25,0
7361,2000-02-26,0
7362,2000-02-27,0
7363,2000-02-28,0
7364,2000-02-29,0
7365,2000-03-01,0
7366,2000-03-02,0
7367,2000-03-03,0
7368,2000-03-04,0
7369,2000-03-05,0
7370,2000-03-06,0
7371,2000-03-07,0
7372,2000-03-08,0
7373,2000-03-09,0
7374,2000-03-10,0
7375,2000-03-11,0
7376,2000-03-12,0
7377,2000-03-13,0
7378,2000-03-14,0
7379,2000-03-15,0
7380,2000-03-16,0
7381,2000-03-17,0
7382,2000-03-18,0
7383,2000-03-19,0
7384,2000-03-20,0
7385,2000-03-21,0
7386,2000-03-22,0
7387,2000-03-23,0
7388,2000-03-24,0
7389,2000-03-25,1
7390,2000-03-26,1
7391,2000-03-27,1
7392,2000-03-28,1
7393,2000-03-29,1
7394,2000-03-30,1
7395,2000-03-31,1
7396,2000-04-01,1
7397,2000-04-02,1
7398,2000-04-03,1
7399,2000-04-04,1
7400,2000-04-05,1
7401,2000-04-06,1
7402,2000-04-07,1
7403,2000-04-08,1
7404,2000-04-09,0
7405,2000-04-10,0
7406,2000-04-11,0
7407,2000-04-12,0
7408,2000-04-13,0
7409,2000-04-14,0
7410,2000-04-15,0
7411,2000-04-16,0
7412,2000-04-17,0
7413,2000-04-18,0
7414,2000-04-19,0
7415,2000-04-20,0
7416,2000-04-21,0
7417,2000-04-22,0
7418,2000-04-23,0
7419,2000-04-24,0
7420,2000-04-25,0
7421,2000-04-26,0
7422,2000-04-27,0
7423,2000-04-28,0
7424,2000-04-29,0
7425,2000-04-30,0
7426,2000-05-01,0
7427,2000-05-02,0
7428,2000-05-03,0
7429,2000-05-04,0
7430,2000-05-05,0
7431,2000-05-06,0
7432,2000-05-07,0
7433,2000-05-08,0
7434,2000-05-09,0
7435,2000-05-10,0
7436,2000-05-11,0
7437,2000-05-12,0
7438,2000-05-13,0
7439,2000-05-14,0
7440,2000-05-15,0
7441,2000-05-16,0
7442,2000-05-17,0
7443,2000-05-18,0
7444,2000-05-19,0
7445,2000-05-20,0
7446,2000-05-21,0
7447,2000-05-22,0
7448,2000-05-23,0
7449,2000-05-24,0
7450,2000-05-25,0
7451,2000-05-26,0
7452,2000-05-27,0
7453,2000-05-28,0
7454,2000-05-29,0
7455,2000-05-30,0
7456,2000-05-31,0
7457,2000-06-01,0
7458,2000-06-02,0
7459,2000-06-03,0
7460,2000-06-04,0
7461,2000-06-05,0
7462,2000-06-06,0
7463,2000-06-07,0
7464,2000-06-08,0
7465,2000-06-09,0
7466,2000-06-10,0
7467,2000-06-11,0
7468,2000-06-12,0
7469,2000-06-13,0
7470,2000-06-14,0
7471,2000-06-15,0
7472,2000-06-16,0
7473,2000-06-17,0
7474,2000-06-18,0
7475,2000-06-19,0
7476,2000-06-20,0
7477,2000-06-21,0
7478,2000-06-22,0
7479,2000-06-23,0
7480,2000-06-24,0
7481,2000-06-25,0
7482,2000-06-26,0
7483,2000-06-27,0
7484,2000-06-28,0
7485,2000-06-29,0
7486,2000-06-30,0
7487,2000-07-01,0
7488,2000-07-02,0
7489,2000-07-03,0
7490,2000-07-04,0
7491,2000-07-05,0
7492,2000-07-06,0
7493,2000-07-07,0
7494,2000-07-08,0
7495,2000-07-09,0
7496,2000-07-10,0
7497,2000-07-11,0
7498,2000-07-12,0
7499,2000-07-13,0
7500,2000-07-14,0
7501,2000-07-15,0
7502,2000-07-16,0
7503,2000-07-17,0
7504,2000-07-18,0
7505,2000-07-19,0
7506,2000-07-20,0
7507,2000-07-21,0
7508,2000-07-22,0
7509,2000-07-23,0
7510,2000-07-24,0
7511,2000-07-25,0
7512,2000-07-26,0
7513,2000-07-27,0
7514,2000-07-28,0
7515,2000-07-29,0
7516,2000-07-30,0
7517,2000-07-31,0
7518,2000-08-01,0
7519,2000-08-02,0
7520,2000-08-03,0
7521,2000-08-04,0
7522,2000-08-05,0
7523,2000-08-06,0
7524,2000-08-07,0
7525,2000-08-08,0
7526,2000-08-09,0
7527,2000-08-10,0
7528,2000-08-11,0
7529,2000-08-12,0
7530,2000-08-13,0
7531,2000-08-14,0
7532,2000-08-15,0
7533,2000-08-16,0
7534,2000-08-17,0
7535,2000-08-18,0
7536,2000-08-19,0
7537,2000-08-20,0
7538,2000-08-21,0
7539,2000-08-22,0
7540,2000-08-23,0
7541,2000-08-24,0
7542,2000-08-25,0
7543,2000-08-26,0
7544,2000-08-27,0
7545,2000-08-28,0
7546,2000-08-29,0
7547,2000-08-30,0
7548,2000-08-31,0
7549,2000-09-01,0
7550,2000-09-02,0
7551,2000-09-03,0
7552,2000-09-04,0
7553,2000-09-05,0
7554,2000-09-06,0
7555,2000-09-07,0
7556,2000-09-08,0
7557,2000-09-09,0
7558,2000-09-10,0
7559,2000-09-11,0
7560,2000-09-12,0
7561,2000-09-13,0
7562,2000-09-14,0
7563,2000-09-15,0
7564,2000-09-16,0
7565,2000-09-17,0
7566,2000-09-18,0
7567,2000-09-19,0
7568,2000-09-20,0
7569,2000-09-21,0
7570,2000-09-22,0
7571,2000-09-23,0
7572,2000-09-24,0
7573,2000-09-25,0
7574,2000-09-26,0
7575,2000-09-27,0
7576,2000-09-28,0
7577,2000-09-29,0
7578,2000-09-30,0
7579,2000-10-01,0
7580,2000-10-02,0
7581,2000-10-03,0
7582,2000-10-04,0
7583,2000-10-05,0
7584,2000-10-06,0
7585,2000-10-07,0
7586,2000-10-08,0
7587,2000-10-09,0
7588,2000-10-10,0
7589,2000-10-11,0
7590,2000-10-12,0
7591,2000-10-13,0
7592,2000-10-14,0
7593,2000-10-15,0
7594,2000-10-16,0
7595,2000-10-17,0
7596,2000-10-18,0
7597,2000-10-19,0
7598,2000-10-20,0
7599,2000-10-21,0
7600,2000-10-22,0
7601,2000-10-23,0
7602,2000-10-24,0
7603,2000-10-25,0
7604,2000-10-26,0
7605,2000-10-27,0
7606,2000-10-28,0
7607,2000-10-29,0
7608,2000-10-30,0
7609,2000-10-31,0
7610,2000-11-01,0
7611,2000-11-02,0
7612,2000-11-03,0
7613,2000-11-04,0
7614,2000-11-05,0
7615,2000-11-06,0
7616,2000-11-07,0
7617,2000-11-08,0
7618,2000-11-09,0
7619,2000-11-10,0
7620,2000-11-11,0
7621,2000-11-12,0
7622,2000-11-13,0
7623,2000-11-14,0
7624,2000-11-15,0
7625,2000-11-16,0
7626,2000-11-17,0
7627,2000-11-18,0
7628,2000-11-19,0
7629,2000-11-20,0
7630,2000-11-21,0
7631,2000-11-22,0
7632,2000-11-23,0
7633,2000-11-24,0
7634,2000-11-25,0
7635,2000-11-26,0
7636,2000-11-27,0
7637,2000-11-28,0
7638,2000-11-29,0
7639,2000-11-30,0
7640,2000-12-01,0
7641,2000-12-02,0
7642,2000-12-03,0
7643,2000-12-04,0
7644,2000-12-05,0
7645,2000-12-06,0
7646,2000-12-07,0
7647,2000-12-08,0
7648,2000-12-09,0
7649,2000-12-10,0
7650,2000-12-11,0
7651,2000-12-12,0
7652,2000-12-13,0
7653,2000-12-14,0
7654,2000-12-15,0
7655,2000-12-16,0
7656,2000-12-17,0
7657,2000-12-18,0
7658,2000-12-19,0
7659,2000-12-20,0
7660,2000-12-21,0
7661,2000-12-22,0
7662,2000-12-23,0
7663,2000-12-24,0
7664,2000-12-25,0
7665,2000-12-26,0
7666,2000-12-27,0
7667,2000-12-28,0
7668,2000-12-29,0
7669,2000-12-30,0
7670,2000-12-31,0
7671,2001-01-01,0
7672,2001-01-02,0
7673,2001-01-03,1
7674,2001-01-04,1
7675,2001-01-05,1
7676,2001-01-06,1
7677,2001-01-07,1
7678,2001-01-08,1
7679,2001-01-09,1
7680,2001-01-10,1
7681,2001-01-11,1
7682,2001-01-12,1
7683,2001-01-13,1
7684,2001-01-14,1
7685,2001-01-15,0
7686,2001-01-16,0
7687,2001-01-17,0
7688,2001-01-18,0
7689,2001-01-19,0
7690,2001-01-20,1
7691,2001-01-21,1
7692,2001-01-22,1
7693,2001-01-23,1
7694,2001-01-24,0
7695,2001-01-25,0
7696,2001-01-26,0
7697,2001-01-27,0
7698,2001-01-28,0
7699,2001-01-29,0
7700,2001-01-30,0
7701,2001-01-31,0
7702,2001-02-01,0
7703,2001-02-02,0
7704,2001-02-03,0
7705,2001-02-04,0
7706,2001-02-05,0
7707,2001-02-06,0
7708,2001-02-07,0
7709,2001-02-08,0
7710,2001-02-09,0
7711,2001-02-10,0
7712,2001-02-11,0
7713,2001-02-12,0
7714,2001-02-13,0
7715,2001-02-14,0
7716,2001-02-15,0
7717,2001-02-16,0
7718,2001-02-17,0
7719,2001-02-18,0
7720,2001-02-19,0
7721,2001-02-20,0
7722,2001-02-21,0
7723,2001-02-22,0
7724,2001-02-23,0
7725,2001-02-24,0
7726,2001-02-25,0
7727,2001-02-26,0
7728,2001-02-27,0
7729,2001-02-28,0
7730,2001-03-01,0
7731,2001-03-02,0
7732,2001-03-03,0
7733,2001-03-04,0
7734,2001-03-05,0
7735,2001-03-06,0
7736,2001-03-07,0
7737,2001-03-08,0
7738,2001-03-09,0
7739,2001-03-10,1
7740,2001-03-11,1
7741,2001-03-12,1
7742,2001-03-13,0
7743,2001-03-14,0
7744,2001-03-15,0
7745,2001-03-16,0
7746,2001-03-17,0
7747,2001-03-18,0
7748,2001-03-19,0
7749,2001-03-20,0
7750,2001-03-21,0
7751,2001-03-22,0
7752,2001-03-23,0
7753,2001-03-24,0
7754,2001-03-25,0
7755,2001-03-26,0
7756,2001-03-27,0
7757,2001-03-28,0
7758,2001-03-29,0
7759,2001-03-30,0
7760,2001-03-31,0
7761,2001-04-01,0
7762,2001-04-02,0
7763,2001-04-03,0
7764,2001-04-04,0
7765,2001-04-05,1
7766,2001-04-06,1
7767,2001-04-07,0
7768,2001-04-08,0
7769,2001-04-09,0
7770,2001-04-10,0
7771,2001-04-11,0
7772,2001-04-12,0
7773,2001-04-13,0
7774,2001-04-14,0
7775,2001-04-15,0
7776,2001-04-16,0
7777,2001-04-17,0
7778,2001-04-18,0
7779,2001-04-19,0
7780,2001-04-20,0
7781,2001-04-21,0
7782,2001-04-22,0
7783,2001-04-23,0
7784,2001-04-24,0
7785,2001-04-25,0
7786,2001-04-26,0
7787,2001-04-27,0
7788,2001-04-28,0
7789,2001-04-29,0
7790,2001-04-30,0
7791,2001-05-01,0
7792,2001-05-02,0
7793,2001-05-03,0
7794,2001-05-04,0
7795,2001-05-05,0
7796,2001-05-06,0
7797,2001-05-07,0
7798,2001-05-08,0
7799,2001-05-09,0
7800,2001-05-10,0
7801,2001-05-11,0
7802,2001-05-12,0
7803,2001-05-13,0
7804,2001-05-14,0
7805,2001-05-15,0
7806,2001-05-16,0
7807,2001-05-17,0
7808,2001-05-18,0
7809,2001-05-19,0
7810,2001-05-20,0
7811,2001-05-21,0
7812,2001-05-22,0
7813,2001-05-23,0
7814,2001-05-24,0
7815,2001-05-25,0
7816,2001-05-26,0
7817,2001-05-27,0
7818,2001-05-28,0
7819,2001-05-29,0
7820,2001-05-30,0
7821,2001-05-31,0
7822,2001-06-01,0
7823,2001-06-02,0
7824,2001-06-03,0
7825,2001-06-04,0
7826,2001-06-05,0
7827,2001-06-06,0
7828,2001-06-07,0
7829,2001-06-08,0
7830,2001-06-09,0
7831,2001-06-10,0
7832,2001-06-11,0
7833,2001-06-12,0
7834,2001-06-13,0
7835,2001-06-14,0
7836,2001-06-15,0
7837,2001-06-16,0
7838,2001-06-17,0
7839,2001-06-18,0
7840,2001-06-19,0
7841,2001-06-20,0
7842,2001-06-21,1
7843,2001-06-22,0
7844,2001-06-23,0
7845,2001-06-24,0
7846,2001-06-25,0
7847,2001-06-26,0
7848,2001-06-27,0
7849,2001-06-28,0
7850,2001-06-29,0
7851,2001-06-30,0
7852,2001-07-01,0
7853,2001-07-02,0
7854,2001-07-03,0
7855,2001-07-04,0
7856,2001-07-05,0
7857,2001-07-06,0
7858,2001-07-07,0
7859,2001-07-08,0
7860,2001-07-09,0
7861,2001-07-10,0
7862,2001-07-11,0
7863,2001-07-12,0
7864,2001-07-13,0
7865,2001-07-14,0
7866,2001-07-15,0
7867,2001-07-16,0
7868,2001-07-17,0
7869,2001-07-18,0
7870,2001-07-19,0
7871,2001-07-20,0
7872,2001-07-21,0
7873,2001-07-22,0
7874,2001-07-23,0
7875,2001-07-24,0
7876,2001-07-25,0
7877,2001-07-26,0
7878,2001-07-27,0
7879,2001-07-28,0
7880,2001-07-29,0
7881,2001-07-30,0
7882,2001-07-31,0
7883,2001-08-01,0
7884,2001-08-02,0
7885,2001-08-03,0
7886,2001-08-04,0
7887,2001-08-05,0
7888,2001-08-06,0
7889,2001-08-07,0
7890,2001-08-08,0
7891,2001-08-09,0
7892,2001-08-10,0
7893,2001-08-11,0
7894,2001-08-12,0
7895,2001-08-13,0
7896,2001-08-14,0
7897,2001-08-15,0
7898,2001-08-16,0
7899,2001-08-17,0
7900,2001-08-18,0
7901,2001-08-19,0
7902,2001-08-20,0
7903,2001-08-21,0
7904,2001-08-22,0
7905,2001-08-23,0
7906,2001-08-24,0
7907,2001-08-25,0
7908,2001-08-26,0
7909,2001-08-27,0
7910,2001-08-28,0
7911,2001-08-29,0
7912,2001-08-30,0
7913,2001-08-31,0
7914,2001-09-01,0
7915,2001-09-02,0
7916,2001-09-03,0
7917,2001-09-04,0
7918,2001-09-05,0
7919,2001-09-06,0
7920,2001-09-07,0
7921,2001-09-08,0
7922,2001-09-09,0
7923,2001-09-10,0
7924,2001-09-11,0
7925,2001-09-12,0
7926,2001-09-13,0
7927,2001-09-14,0
7928,2001-09-15,0
7929,2001-09-16,0
7930,2001-09-17,0
7931,2001-09-18,0
7932,2001-09-19,0
7933,2001-09-20,0
7934,2001-09-21,0
7935,2001-09-22,0
7936,2001-09-23,0
7937,2001-09-24,0
7938,2001-09-25,0
7939,2001-09-26,0
7940,2001-09-27,0
7941,2001-09-28,0
7942,2001-09-29,0
7943,2001-09-30,0
7944,2001-10-01,0
7945,2001-10-02,0
7946,2001-10-03,0
7947,2001-10-04,0
7948,2001-10-05,0
7949,2001-10-06,0
7950,2001-10-07,0
7951,2001-10-08,0
7952,2001-10-09,0
7953,2001-10-10,0
7954,2001-10-11,0
7955,2001-10-12,0
7956,2001-10-13,0
7957,2001-10-14,0
7958,2001-10-15,0
7959,2001-10-16,0
7960,2001-10-17,0
7961,2001-10-18,0
7962,2001-10-19,0
7963,2001-10-20,0
7964,2001-10-21,0
7965,2001-10-22,0
7966,2001-10-23,0
7967,2001-10-24,0
7968,2001-10-25,0
7969,2001-10-26,0
7970,2001-10-27,0
7971,2001-10-28,0
7972,2001-10-29,0
7973,2001-10-30,0
7974,2001-10-31,0
7975,2001-11-01,0
7976,2001-11-02,0
7977,2001-11-03,0
7978,2001-11-04,0
7979,2001-11-05,0
7980,2001-11-06,0
7981,2001-11-07,0
7982,2001-11-08,0
7983,2001-11-09,0
7984,2001-11-10,0
7985,2001-11-11,0
7986,2001-11-12,0
7987,2001-11-13,0
7988,2001-11-14,0
7989,2001-11-15,0
7990,2001-11-16,0
7991,2001-11-17,0
7992,2001-11-18,0
7993,2001-11-19,0
7994,2001-11-20,0
7995,2001-11-21,0
7996,2001-11-22,0
7997,2001-11-23,0
7998,2001-11-24,0
7999,2001-11-25,0
8000,2001-11-26,0
8001,2001-11-27,0
8002,2001-11-28,0
8003,2001-11-29,0
8004,2001-11-30,0
8005,2001-12-01,1
8006,2001-12-02,1
8007,2001-12-03,1
8008,2001-12-04,0
8009,2001-12-05,0
8010,2001-12-06,0
8011,2001-12-07,0
8012,2001-12-08,0
8013,2001-12-09,0
8014,2001-12-10,0
8015,2001-12-11,0
8016,2001-12-12,0
8017,2001-12-13,0
8018,2001-12-14,0
8019,2001-12-15,0
8020,2001-12-16,0
8021,2001-12-17,0
8022,2001-12-18,0
8023,2001-12-19,0
8024,2001-12-20,0
8025,2001-12-21,0
8026,2001-12-22,0
8027,2001-12-23,0
8028,2001-12-24,0
8029,2001-12-25,0
8030,2001-12-26,0
8031,2001-12-27,0
8032,2001-12-28,0
8033,2001-12-29,0
8034,2001-12-30,0
8035,2001-12-31,0
8036,2002-01-01,0
8037,2002-01-02,0
8038,2002-01-03,0
8039,2002-01-04,0
8040,2002-01-05,0
8041,2002-01-06,0
8042,2002-01-07,0
8043,2002-01-08,0
8044,2002-01-09,0
8045,2002-01-10,0
8046,2002-01-11,0
8047,2002-01-12,0
8048,2002-01-13,0
8049,2002-01-14,0
8050,2002-01-15,0
8051,2002-01-16,0
8052,2002-01-17,0
8053,2002-01-18,1
8054,2002-01-19,1
8055,2002-01-20,1
8056,2002-01-21,1
8057,2002-01-22,1
8058,2002-01-23,1
8059,2002-01-24,1
8060,2002-01-25,0
8061,2002-01-26,1
8062,2002-01-27,1
8063,2002-01-28,0
8064,2002-01-29,0
8065,2002-01-30,0
8066,2002-01-31,0
8067,2002-02-01,0
8068,2002-02-02,0
8069,2002-02-03,1
8070,2002-02-04,1
8071,2002-02-05,1
8072,2002-02-06,1
8073,2002-02-07,1
8074,2002-02-08,1
8075,2002-02-09,1
8076,2002-02-10,1
8077,2002-02-11,0
8078,2002-02-12,0
8079,2002-02-13,0
8080,2002-02-14,0
8081,2002-02-15,0
8082,2002-02-16,0
8083,2002-02-17,1
8084,2002-02-18,1
8085,2002-02-19,1
8086,2002-02-20,1
8087,2002-02-21,1
8088,2002-02-22,0
8089,2002-02-23,0
8090,2002-02-24,0
8091,2002-02-25,0
8092,2002-02-26,0
8093,2002-02-27,0
8094,2002-02-28,0
8095,2002-03-01,0
8096,2002-03-02,0
8097,2002-03-03,0
8098,2002-03-04,0
8099,2002-03-05,0
8100,2002-03-06,0
8101,2002-03-07,1
8102,2002-03-08,1
8103,2002-03-09,1
8104,2002-03-10,1
8105,2002-03-11,1
8106,2002-03-12,1
8107,2002-03-13,1
8108,2002-03-14,0
8109,2002-03-15,0
8110,2002-03-16,0
8111,2002-03-17,0
8112,2002-03-18,0
8113,2002-03-19,0
8114,2002-03-20,0
8115,2002-03-21,0
8116,2002-03-22,0
8117,2002-03-23,0
8118,2002-03-24,0
8119,2002-03-25,0
8120,2002-03-26,1
8121,2002-03-27,1
8122,2002-03-28,1
8123,2002-03-29,0
8124,2002-03-30,0
8125,2002-03-31,0
8126,2002-04-01,0
8127,2002-04-02,0
8128,2002-04-03,0
8129,2002-04-04,0
8130,2002-04-05,0
8131,2002-04-06,0
8132,2002-04-07,0
8133,2002-04-08,1
8134,2002-04-09,1
8135,2002-04-10,1
8136,2002-04-11,0
8137,2002-04-12,0
8138,2002-04-13,0
8139,2002-04-14,0
8140,2002-04-15,0
8141,2002-04-16,0
8142,2002-04-17,0
8143,2002-04-18,0
8144,2002-04-19,0
8145,2002-04-20,0
8146,2002-04-21,0
8147,2002-04-22,0
8148,2002-04-23,0
8149,2002-04-24,0
8150,2002-04-25,0
8151,2002-04-26,0
8152,2002-04-27,0
8153,2002-04-28,0
8154,2002-04-29,0
8155,2002-04-30,0
8156,2002-05-01,0
8157,2002-05-02,0
8158,2002-05-03,0
8159,2002-05-04,0
8160,2002-05-05,0
8161,2002-05-06,1
8162,2002-05-07,1
8163,2002-05-08,0
8164,2002-05-09,1
8165,2002-05-10,0
8166,2002-05-11,0
8167,2002-05-12,0
8168,2002-05-13,0
8169,2002-05-14,0
8170,2002-05-15,0
8171,2002-05-16,0
8172,2002-05-17,0
8173,2002-05-18,0
8174,2002-05-19,0
8175,2002-05-20,0
8176,2002-05-21,0
8177,2002-05-22,0
8178,2002-05-23,0
8179,2002-05-24,0
8180,2002-05-25,0
8181,2002-05-26,0
8182,2002-05-27,0
8183,2002-05-28,0
8184,2002-05-29,0
8185,2002-05-30,0
8186,2002-05-31,0
8187,2002-06-01,0
8188,2002-06-02,0
8189,2002-06-03,0
8190,2002-06-04,0
8191,2002-06-05,0
8192,2002-06-06,0
8193,2002-06-07,0
8194,2002-06-08,0
8195,2002-06-09,0
8196,2002-06-10,0
8197,2002-06-11,0
8198,2002-06-12,0
8199,2002-06-13,0
8200,2002-06-14,0
8201,2002-06-15,0
8202,2002-06-16,0
8203,2002-06-17,0
8204,2002-06-18,0
8205,2002-06-19,0
8206,2002-06-20,0
8207,2002-06-21,0
8208,2002-06-22,0
8209,2002-06-23,0
8210,2002-06-24,0
8211,2002-06-25,0
8212,2002-06-26,0
8213,2002-06-27,0
8214,2002-06-28,0
8215,2002-06-29,0
8216,2002-06-30,0
8217,2002-07-01,0
8218,2002-07-02,0
8219,2002-07-03,0
8220,2002-07-04,0
8221,2002-07-05,0
8222,2002-07-06,0
8223,2002-07-07,0
8224,2002-07-08,0
8225,2002-07-09,0
8226,2002-07-10,0
8227,2002-07-11,0
8228,2002-07-12,0
8229,2002-07-13,0
8230,2002-07-14,0
8231,2002-07-15,0
8232,2002-07-16,0
8233,2002-07-17,0
8234,2002-07-18,0
8235,2002-07-19,0
8236,2002-07-20,0
8237,2002-07-21,0
8238,2002-07-22,0
8239,2002-07-23,0
8240,2002-07-24,0
8241,2002-07-25,0
8242,2002-07-26,0
8243,2002-07-27,0
8244,2002-07-28,0
8245,2002-07-29,0
8246,2002-07-30,0
8247,2002-07-31,0
8248,2002-08-01,0
8249,2002-08-02,0
8250,2002-08-03,0
8251,2002-08-04,0
8252,2002-08-05,0
8253,2002-08-06,0
8254,2002-08-07,0
8255,2002-08-08,0
8256,2002-08-09,0
8257,2002-08-10,0
8258,2002-08-11,0
8259,2002-08-12,0
8260,2002-08-13,0
8261,2002-08-14,0
8262,2002-08-15,0
8263,2002-08-16,0
8264,2002-08-17,0
8265,2002-08-18,0
8266,2002-08-19,0
8267,2002-08-20,0
8268,2002-08-21,0
8269,2002-08-22,0
8270,2002-08-23,0
8271,2002-08-24,0
8272,2002-08-25,0
8273,2002-08-26,0
8274,2002-08-27,0
8275,2002-08-28,0
8276,2002-08-29,0
8277,2002-08-30,0
8278,2002-08-31,0
8279,2002-09-01,0
8280,2002-09-02,0
8281,2002-09-03,0
8282,2002-09-04,0
8283,2002-09-05,0
8284,2002-09-06,0
8285,2002-09-07,0
8286,2002-09-08,0
8287,2002-09-09,0
8288,2002-09-10,0
8289,2002-09-11,0
8290,2002-09-12,0
8291,2002-09-13,0
8292,2002-09-14,0
8293,2002-09-15,0
8294,2002-09-16,0
8295,2002-09-17,0
8296,2002-09-18,0
8297,2002-09-19,0
8298,2002-09-20,0
8299,2002-09-21,0
8300,2002-09-22,0
8301,2002-09-23,0
8302,2002-09-24,0
8303,2002-09-25,0
8304,2002-09-26,0
8305,2002-09-27,0
8306,2002-09-28,0
8307,2002-09-29,0
8308,2002-09-30,0
8309,2002-10-01,0
8310,2002-10-02,0
8311,2002-10-03,0
8312,2002-10-04,0
8313,2002-10-05,0
8314,2002-10-06,0
8315,2002-10-07,0
8316,2002-10-08,0
8317,2002-10-09,0
8318,2002-10-10,0
8319,2002-10-11,0
8320,2002-10-12,0
8321,2002-10-13,0
8322,2002-10-14,0
8323,2002-10-15,0
8324,2002-10-16,0
8325,2002-10-17,0
8326,2002-10-18,0
8327,2002-10-19,0
8328,2002-10-20,0
8329,2002-10-21,0
8330,2002-10-22,0
8331,2002-10-23,0
8332,2002-10-24,0
8333,2002-10-25,0
8334,2002-10-26,0
8335,2002-10-27,0
8336,2002-10-28,0
8337,2002-10-29,0
8338,2002-10-30,0
8339,2002-10-31,0
8340,2002-11-01,0
8341,2002-11-02,0
8342,2002-11-03,0
8343,2002-11-04,0
8344,2002-11-05,0
8345,2002-11-06,0
8346,2002-11-07,0
8347,2002-11-08,0
8348,2002-11-09,0
8349,2002-11-10,0
8350,2002-11-11,0
8351,2002-11-12,0
8352,2002-11-13,0
8353,2002-11-14,0
8354,2002-11-15,0
8355,2002-11-16,0
8356,2002-11-17,1
8357,2002-11-18,1
8358,2002-11-19,1
8359,2002-11-20,1
8360,2002-11-21,0
8361,2002-11-22,0
8362,2002-11-23,0
8363,2002-11-24,0
8364,2002-11-25,0
8365,2002-11-26,0
8366,2002-11-27,0
8367,2002-11-28,0
8368,2002-11-29,0
8369,2002-11-30,0
8370,2002-12-01,0
8371,2002-12-02,0
8372,2002-12-03,0
8373,2002-12-04,0
8374,2002-12-05,0
8375,2002-12-06,0
8376,2002-12-07,0
8377,2002-12-08,0
8378,2002-12-09,0
8379,2002-12-10,0
8380,2002-12-11,0
8381,2002-12-12,0
8382,2002-12-13,0
8383,2002-12-14,0
8384,2002-12-15,0
8385,2002-12-16,0
8386,2002-12-17,0
8387,2002-12-18,0
8388,2002-12-19,0
8389,2002-12-20,0
8390,2002-12-21,0
8391,2002-12-22,0
8392,2002-12-23,0
8393,2002-12-24,1
8394,2002-12-25,1
8395,2002-12-26,1
8396,2002-12-27,1
8397,2002-12-28,1
8398,2002-12-29,0
8399,2002-12-30,0
8400,2002-12-31,0
8401,2003-01-01,0
8402,2003-01-02,0
8403,2003-01-03,0
8404,2003-01-04,0
8405,2003-01-05,0
8406,2003-01-06,0
8407,2003-01-07,0
8408,2003-01-08,0
8409,2003-01-09,0
8410,2003-01-10,1
8411,2003-01-11,0
8412,2003-01-12,0
8413,2003-01-13,0
8414,2003-01-14,0
8415,2003-01-15,0
8416,2003-01-16,0
8417,2003-01-17,0
8418,2003-01-18,0
8419,2003-01-19,0
8420,2003-01-20,0
8421,2003-01-21,0
8422,2003-01-22,0
8423,2003-01-23,0
8424,2003-01-24,0
8425,2003-01-25,0
8426,2003-01-26,0
8427,2003-01-27,0
8428,2003-01-28,0
8429,2003-01-29,0
8430,2003-01-30,0
8431,2003-01-31,0
8432,2003-02-01,0
8433,2003-02-02,0
8434,2003-02-03,0
8435,2003-02-04,0
8436,2003-02-05,0
8437,2003-02-06,0
8438,2003-02-07,0
8439,2003-02-08,0
8440,2003-02-09,0
8441,2003-02-10,0
8442,2003-02-11,1
8443,2003-02-12,1
8444,2003-02-13,1
8445,2003-02-14,1
8446,2003-02-15,0
8447,2003-02-16,0
8448,2003-02-17,0
8449,2003-02-18,0
8450,2003-02-19,0
8451,2003-02-20,0
8452,2003-02-21,0
8453,2003-02-22,0
8454,2003-02-23,0
8455,2003-02-24,0
8456,2003-02-25,0
8457,2003-02-26,0
8458,2003-02-27,1
8459,2003-02-28,1
8460,2003-03-01,1
8461,2003-03-02,1
8462,2003-03-03,1
8463,2003-03-04,0
8464,2003-03-05,0
8465,2003-03-06,0
8466,2003-03-07,1
8467,2003-03-08,1
8468,2003-03-09,1
8469,2003-03-10,1
8470,2003-03-11,1
8471,2003-03-12,1
8472,2003-03-13,1
8473,2003-03-14,1
8474,2003-03-15,0
8475,2003-03-16,0
8476,2003-03-17,0
8477,2003-03-18,0
8478,2003-03-19,0
8479,2003-03-20,0
8480,2003-03-21,0
8481,2003-03-22,0
8482,2003-03-23,0
8483,2003-03-24,0
8484,2003-03-25,0
8485,2003-03-26,0
8486,2003-03-27,0
8487,2003-03-28,0
8488,2003-03-29,0
8489,2003-03-30,0
8490,2003-03-31,0
8491,2003-04-01,0
8492,2003-04-02,0
8493,2003-04-03,0
8494,2003-04-04,0
8495,2003-04-05,0
8496,2003-04-06,0
8497,2003-04-07,0
8498,2003-04-08,0
8499,2003-04-09,0
8500,2003-04-10,0
8501,2003-04-11,0
8502,2003-04-12,0
8503,2003-04-13,0
8504,2003-04-14,0
